# #######################################################
# FLST LOG
# Flight Statistics
# #######################################################
# 
# Parameters [Units]:
# Deletion Time [s], Call sign [-], Spawn Time [s], Flight time [s], Distance 2D [m], Distance 3D [m], Distance ALT [m],Work Done [MJ], Latitude [deg], Longitude [deg], Altitude [ft], TAS [kts], Vertical Speed [fpm], Heading [deg], ASAS Active [bool], Pilot ALT [ft], Pilot SPD (TAS) [kts], Pilot HDG [deg], Pilot VS [fpm]
# 
# simt
589.50000000,D572,400.00000000,589.50000000,2345.60776064,2392.86074711,201.36861000,0.00000000,48.22915217,16.32759420,0.00000000,0.00000000,0.00000000,282.08428464,False,0.00000000,0.00000000,984.25196850,282.08428464
592.00000000,D415,300.00000000,592.00000000,3845.96690713,3976.31353267,563.11861000,0.00000000,48.20150544,16.31784590,0.00000000,0.00000000,0.00000000,109.65643744,False,0.00000000,0.00000000,984.25196850,109.65643744
597.00000000,D309,221.00000000,597.00000000,2980.03505459,3078.99738383,423.42131000,0.00000000,48.19072919,16.35114752,0.00000000,0.00000000,0.00000000,202.69779659,False,0.00000000,0.00000000,984.25196850,202.69779659
597.00000000,D323,235.00000000,597.00000000,3681.94537731,3812.11293238,474.39610000,0.00000000,48.21365614,16.34552305,0.00000000,0.00000000,0.00000000,3.53224554,False,0.00000000,0.00000000,984.25196850,3.53224554
598.00000000,D217,156.00000000,598.00000000,5121.45538186,5282.46902091,881.70681000,0.00000000,48.20307537,16.37629109,0.00000000,0.00000000,0.00000000,34.20774783,False,0.00000000,0.00000000,984.25196850,34.20774783
598.50000000,D173,123.00000000,598.50000000,5282.69382609,5458.18805894,915.67131000,0.00000000,48.20907355,16.38170860,0.00000000,0.00000000,0.00000000,116.67037218,False,0.00000000,0.00000000,984.25196850,116.67037218
599.00000000,D183,130.00000000,599.00000000,4484.61917686,4619.06161811,410.11861000,0.00000000,48.21564811,16.31932192,0.00000000,0.00000000,0.00000000,12.18861395,False,0.00000000,0.00000000,984.25196850,12.18861395
603.00000000,D171,122.00000000,603.00000000,6871.72226816,6958.90287335,241.36861000,0.00000000,48.14999578,16.35998282,0.00000000,0.00000000,0.00000000,285.74913517,False,0.00000000,0.00000000,984.25196850,285.74913517
604.00000000,D249,174.00000000,604.00000000,3717.07641272,3836.80869713,618.83781000,0.00000000,48.19686296,16.36301658,0.00000000,0.00000000,0.00000000,232.31005782,False,0.00000000,0.00000000,984.25196850,232.31005782
607.50000000,D17,30.00000000,607.50000000,7533.84648159,7711.39906395,836.22141000,0.00000000,48.20256428,16.35549162,0.00000000,0.00000000,0.00000000,73.67725343,False,0.00000000,0.00000000,984.25196850,73.67725343
609.00000000,D505,380.00000000,609.00000000,2168.38123868,2247.54527171,333.75456000,0.00000000,48.19288343,16.34901739,0.00000000,0.00000000,0.00000000,25.23637941,False,0.00000000,0.00000000,984.25196850,25.23637941
610.50000000,D557,393.00000000,610.50000000,2161.88740033,2173.88077168,25.61861000,0.00000000,48.16824951,16.39793955,0.00000000,0.00000000,0.00000000,18.94931371,False,0.00000000,0.00000000,984.25196850,18.94931371
612.00000000,D265,190.00000000,612.00000000,4659.62436218,4834.12318181,804.76396000,0.00000000,48.22322427,16.35378489,0.00000000,0.00000000,0.00000000,14.27053741,False,0.00000000,0.00000000,984.25196850,14.27053741
612.00000000,D497,356.00000000,612.00000000,2952.40386223,3077.90930510,560.41757000,0.00000000,48.20226306,16.36773838,0.00000000,0.00000000,0.00000000,16.33237397,False,0.00000000,0.00000000,984.25196850,16.33237397
613.00000000,D393,280.00000000,613.00000000,4111.92775173,4350.12454892,983.61861000,0.00000000,48.20577924,16.37834077,0.00000000,0.00000000,0.00000000,304.82134894,False,0.00000000,0.00000000,984.25196850,304.82134894
613.50000000,D426,301.00000000,613.50000000,3179.63791768,3258.44460759,135.11861000,0.00000000,48.24503374,16.41690867,0.00000000,0.00000000,0.00000000,297.85267662,False,0.00000000,0.00000000,984.25196850,297.85267662
615.50000000,D262,184.00000000,615.50000000,3995.46422069,4050.65296976,216.11861000,0.00000000,48.20901770,16.37882129,0.00000000,0.00000000,0.00000000,207.61866462,False,0.00000000,0.00000000,984.25196850,207.61866462
615.50000000,D448,317.00000000,615.50000000,3865.93996009,3955.52232872,398.86861000,0.00000000,48.22652905,16.35011795,0.00000000,0.00000000,0.00000000,187.88896041,False,0.00000000,0.00000000,984.25196850,187.88896041
620.50000000,D66,70.00000000,620.50000000,5403.46065623,5615.68404843,1005.61861000,0.00000000,48.21498991,16.37286301,0.00000000,0.00000000,0.00000000,325.44607379,False,0.00000000,0.00000000,984.25196850,325.44607379
620.50000000,D311,222.00000000,620.50000000,5028.16175855,5166.31958817,590.57556000,0.00000000,48.20427443,16.34808500,0.00000000,0.00000000,0.00000000,272.80941527,False,0.00000000,0.00000000,984.25196850,272.80941527
620.50000000,D561,400.00000000,620.50000000,3189.65001320,3211.66452927,43.61861000,0.00000000,48.18449248,16.46042576,0.00000000,0.00000000,0.00000000,59.14118544,False,0.00000000,0.00000000,984.25196850,59.14118544
622.50000000,D196,139.00000000,622.50000000,4656.02168528,4707.60786023,113.11861000,0.00000000,48.19745448,16.43242535,0.00000000,0.00000000,0.00000000,180.07436923,False,0.00000000,0.00000000,984.25196850,180.07436923
624.00000000,D233,167.00000000,624.00000000,5900.90915787,6090.14584002,927.09251000,0.00000000,48.18894748,16.38876862,0.00000000,0.00000000,0.00000000,279.32300822,False,0.00000000,0.00000000,984.25196850,279.32300822
631.00000000,D353,265.00000000,631.00000000,3608.52167793,3674.75521684,149.61861000,0.00000000,48.23180079,16.27764229,0.00000000,0.00000000,0.00000000,210.61476423,False,0.00000000,0.00000000,984.25196850,210.61476423
632.00000000,D408,292.00000000,632.00000000,4803.44195645,4840.28099881,95.11861000,0.00000000,48.14416609,16.34127941,0.00000000,0.00000000,0.00000000,128.33113268,False,0.00000000,0.00000000,984.25196850,128.33113268
633.50000000,D25,17.00000000,633.50000000,5855.22568710,6094.67424893,994.09251000,0.00000000,48.16543561,16.31368487,0.00000000,0.00000000,0.00000000,230.44466713,False,0.00000000,0.00000000,984.25196850,230.44466713
633.50000000,D222,158.00000000,633.50000000,7078.11307373,7141.94695983,116.61861000,0.00000000,48.14983534,16.38798187,0.00000000,0.00000000,0.00000000,229.91496976,False,0.00000000,0.00000000,984.25196850,229.91496976
638.00000000,D220,157.00000000,638.00000000,5702.72939730,5836.00920104,666.54006000,0.00000000,48.21037229,16.36062977,0.00000000,0.00000000,0.00000000,191.43241454,False,0.00000000,0.00000000,984.25196850,191.43241454
638.00000000,D253,176.00000000,638.00000000,5839.85096226,6092.58310594,1117.61576000,0.00000000,48.18748418,16.37523584,0.00000000,0.00000000,0.00000000,252.62984214,False,0.00000000,0.00000000,984.25196850,252.62984214
638.00000000,D405,289.00000000,638.00000000,4187.66493071,4301.98483201,614.86861000,0.00000000,48.19849636,16.33161760,0.00000000,0.00000000,0.00000000,157.18289081,False,0.00000000,0.00000000,984.25196850,157.18289081
640.00000000,D328,239.00000000,640.00000000,5604.32238274,5669.55133677,230.36861000,0.00000000,48.18471120,16.44152383,0.00000000,0.00000000,0.00000000,161.81463681,False,0.00000000,0.00000000,984.25196850,161.81463681
640.50000000,D32,20.00000000,640.50000000,7269.99784194,7431.23567458,717.86861000,0.00000000,48.17027876,16.32117479,0.00000000,0.00000000,0.00000000,235.06032891,False,0.00000000,0.00000000,984.25196850,235.06032891
641.00000000,D268,188.00000000,641.00000000,6467.61802967,6557.01947813,281.36861000,0.00000000,48.16051919,16.31355956,0.00000000,0.00000000,0.00000000,266.46536517,False,0.00000000,0.00000000,984.25196850,266.46536517
641.00000000,D523,368.00000000,641.00000000,3970.64177857,3989.57450322,84.11861000,0.00000000,48.17579607,16.43269996,0.00000000,0.00000000,0.00000000,43.50229402,False,0.00000000,0.00000000,984.25196850,43.50229402
642.50000000,D289,209.00000000,642.50000000,5125.25389089,5237.13973365,644.36861000,0.00000000,48.18978388,16.34781534,0.00000000,0.00000000,0.00000000,264.70326578,False,0.00000000,0.00000000,984.25196850,264.70326578
643.00000000,D70,44.00000000,643.00000000,5805.79280434,5839.98909202,102.36861000,0.00000000,48.16288485,16.35996156,0.00000000,0.00000000,0.00000000,83.88572927,False,0.00000000,0.00000000,984.25196850,83.88572927
645.50000000,D201,143.00000000,645.50000000,6609.15535927,6718.44814865,607.36861000,0.00000000,48.22298088,16.41423135,0.00000000,0.00000000,0.00000000,15.41650440,False,0.00000000,0.00000000,984.25196850,15.41650440
645.50000000,D594,421.00000000,645.50000000,2516.54973254,2637.85415458,458.37712000,0.00000000,48.19361123,16.35491923,0.00000000,0.00000000,0.00000000,354.28878430,False,0.00000000,0.00000000,984.25196850,354.28878430
647.00000000,D96,70.00000000,647.00000000,5542.17370994,5672.94589713,446.61861000,0.00000000,48.15681793,16.33220426,0.00000000,0.00000000,0.00000000,250.60906766,False,0.00000000,0.00000000,984.25196850,250.60906766
648.00000000,D430,306.00000000,648.00000000,3288.55336904,3376.90187608,434.11861000,0.00000000,48.21074158,16.38826386,0.00000000,0.00000000,0.00000000,5.90676655,False,0.00000000,0.00000000,984.25196850,5.90676655
648.50000000,D380,285.00000000,648.50000000,4301.89060233,4375.32005183,339.54006000,0.00000000,48.20255853,16.35546236,0.00000000,0.00000000,0.00000000,73.78586139,True,0.00000000,0.00000000,984.25196850,73.78586139
652.00000000,D8,7.00000000,652.00000000,8926.24728103,9026.88428110,457.34251000,0.00000000,48.21292961,16.34853162,0.00000000,0.00000000,0.00000000,353.82869968,False,0.00000000,0.00000000,984.25196850,353.82869968
653.50000000,D314,226.00000000,653.50000000,4322.72881930,4334.72219065,25.61861000,0.00000000,48.24926256,16.29139694,0.00000000,0.00000000,0.00000000,21.22736875,False,0.00000000,0.00000000,984.25196850,21.22736875
657.00000000,D711,503.00000000,657.00000000,2223.24740452,2234.82314339,25.61861000,0.00000000,48.16266579,16.37889509,0.00000000,0.00000000,0.00000000,18.10267328,False,0.00000000,0.00000000,984.25196850,18.10267328
665.50000000,D485,355.00000000,665.50000000,3784.52693415,3883.19892480,492.88339000,0.00000000,48.19825763,16.35935167,0.00000000,0.00000000,0.00000000,329.37040701,False,0.00000000,0.00000000,984.25196850,329.37040701
666.50000000,D200,141.00000000,666.50000000,5157.02995853,5305.41962750,455.86861000,0.00000000,48.25110590,16.33202646,0.00000000,0.00000000,0.00000000,338.10474133,False,0.00000000,0.00000000,984.25196850,338.10474133
666.50000000,D221,158.00000000,666.50000000,6596.88409570,6719.83000958,625.46856000,0.00000000,48.18865628,16.34597070,0.00000000,0.00000000,0.00000000,76.21159075,False,0.00000000,0.00000000,984.25196850,76.21159075
668.50000000,D209,149.00000000,668.50000000,6662.72323791,6844.85959085,755.88339000,0.00000000,48.21183639,16.36371206,0.00000000,0.00000000,0.00000000,240.48557644,False,0.00000000,0.00000000,984.25196850,240.48557644
670.00000000,D498,356.00000000,670.00000000,3082.84264492,3105.93464711,43.61861000,0.00000000,48.19092778,16.45116431,0.00000000,0.00000000,0.00000000,64.85484669,False,0.00000000,0.00000000,984.25196850,64.85484669
674.00000000,D391,279.00000000,674.00000000,4413.17948515,4579.82208086,869.61551000,0.00000000,48.18035116,16.34374748,0.00000000,0.00000000,0.00000000,67.21909781,False,0.00000000,0.00000000,984.25196850,67.21909781
675.00000000,D571,420.00000000,675.00000000,3324.39495090,3406.98515824,417.11861000,0.00000000,48.19678534,16.39585030,0.00000000,0.00000000,0.00000000,263.33903749,False,0.00000000,0.00000000,984.25196850,263.33903749
678.00000000,D280,203.00000000,678.00000000,4438.92337978,4539.72290521,402.61861000,0.00000000,48.19283460,16.35262762,0.00000000,0.00000000,0.00000000,203.35911436,False,0.00000000,0.00000000,984.25196850,203.35911436
678.50000000,D238,168.00000000,678.50000000,6983.62888593,7108.60387963,664.79761000,0.00000000,48.18309106,16.35061106,0.00000000,0.00000000,0.00000000,40.99146091,False,0.00000000,0.00000000,984.25196850,40.99146091
679.00000000,D737,522.00000000,679.00000000,2153.89643794,2186.68372873,62.11861000,0.00000000,48.17546452,16.44204666,0.00000000,0.00000000,0.00000000,100.95208085,False,0.00000000,0.00000000,984.25196850,100.95208085
679.50000000,D306,219.00000000,679.50000000,4509.78682906,4667.23680755,530.61861000,0.00000000,48.24464799,16.34128150,0.00000000,0.00000000,0.00000000,352.28964867,False,0.00000000,0.00000000,984.25196850,352.28964867
679.50000000,D364,270.00000000,679.50000000,3892.61881735,3938.39959477,80.11861000,0.00000000,48.16569368,16.29899038,0.00000000,0.00000000,0.00000000,150.87843874,False,0.00000000,0.00000000,984.25196850,150.87843874
683.00000000,D687,510.00000000,683.00000000,2048.81283766,2109.63584537,264.82556000,0.00000000,48.21770983,16.35609743,0.00000000,0.00000000,0.00000000,156.13708098,False,0.00000000,0.00000000,984.25196850,156.13708098
684.00000000,D19,14.00000000,684.00000000,8077.08220037,8284.22496742,1062.17131000,0.00000000,48.18561818,16.37088190,0.00000000,0.00000000,0.00000000,150.16943938,False,0.00000000,0.00000000,984.25196850,150.16943938
684.00000000,D501,385.00000000,684.00000000,3722.45611530,3865.25006856,767.86861000,0.00000000,48.20304243,16.37282185,0.00000000,0.00000000,0.00000000,287.32989972,False,0.00000000,0.00000000,984.25196850,287.32989972
687.00000000,D121,81.00000000,687.00000000,5865.13732572,6098.42318279,876.25018000,0.00000000,48.20004453,16.29794167,0.00000000,0.00000000,0.00000000,356.47484778,False,0.00000000,0.00000000,984.25196850,356.47484778
688.50000000,D347,250.00000000,688.50000000,3716.10230620,3951.86287567,815.61861000,0.00000000,48.20044859,16.35643233,0.00000000,0.00000000,0.00000000,69.78784877,False,0.00000000,0.00000000,984.25196850,69.78784877
688.50000000,D419,298.00000000,688.50000000,3664.86247976,3734.41415012,307.61861000,0.00000000,48.17515378,16.32820641,0.00000000,0.00000000,0.00000000,282.98892265,False,0.00000000,0.00000000,984.25196850,282.98892265
689.00000000,D377,272.00000000,689.00000000,5282.04787185,5421.38055626,727.22768000,0.00000000,48.21036694,16.36062814,0.00000000,0.00000000,0.00000000,191.43221476,False,0.00000000,0.00000000,984.25196850,191.43221476
689.00000000,D494,354.00000000,689.00000000,5012.11429200,5023.69003087,25.61861000,0.00000000,48.21260035,16.46335046,0.00000000,0.00000000,0.00000000,35.93784281,False,0.00000000,0.00000000,984.25196850,35.93784281
689.50000000,D64,42.00000000,689.50000000,6064.20086344,6256.49023560,922.61861000,0.00000000,48.21498829,16.37286469,0.00000000,0.00000000,0.00000000,325.46067162,False,0.00000000,0.00000000,984.25196850,325.46067162
689.50000000,D644,461.00000000,689.50000000,2967.67984716,3078.02718925,263.36861000,0.00000000,48.14999845,16.36001518,0.00000000,0.00000000,0.00000000,44.62449074,False,0.00000000,0.00000000,984.25196850,44.62449074
691.50000000,D279,201.00000000,691.50000000,4483.79779051,4661.71625112,819.57816000,0.00000000,48.19700438,16.38117429,0.00000000,0.00000000,0.00000000,175.95334738,False,0.00000000,0.00000000,984.25196850,175.95334738
692.50000000,D241,169.00000000,692.50000000,7429.36850798,7563.37992795,479.61861000,0.00000000,48.23835827,16.42620310,0.00000000,0.00000000,0.00000000,353.17749316,False,0.00000000,0.00000000,984.25196850,353.17749316
693.00000000,D354,256.00000000,693.00000000,5496.93955511,5627.85060625,713.36861000,0.00000000,48.19705198,16.40203203,0.00000000,0.00000000,0.00000000,213.66222563,False,0.00000000,0.00000000,984.25196850,213.66222563
695.00000000,D496,356.00000000,695.00000000,2834.31355533,2923.77021222,407.61861000,0.00000000,48.19401490,16.36717906,0.00000000,0.00000000,0.00000000,4.25350305,False,0.00000000,0.00000000,984.25196850,4.25350305
695.50000000,D431,306.00000000,695.50000000,4358.80437857,4477.76911518,600.86861000,0.00000000,48.22653135,16.35011843,0.00000000,0.00000000,0.00000000,187.87750300,False,0.00000000,0.00000000,984.25196850,187.87750300
695.50000000,D458,325.00000000,695.50000000,3691.40581737,3837.31917494,542.20097000,0.00000000,48.21065260,16.37704095,0.00000000,0.00000000,0.00000000,101.06936797,False,0.00000000,0.00000000,984.25196850,101.06936797
700.00000000,D355,256.00000000,700.00000000,5739.05710228,5881.89394721,658.11861000,0.00000000,48.20646611,16.35627663,0.00000000,0.00000000,0.00000000,318.21744012,False,0.00000000,0.00000000,984.25196850,318.21744012
700.00000000,D632,450.00000000,700.00000000,3539.44552924,3572.23446816,62.11861000,0.00000000,48.14417569,16.34127330,0.00000000,0.00000000,0.00000000,100.83197790,False,0.00000000,0.00000000,984.25196850,100.83197790
701.00000000,D124,90.00000000,701.00000000,8084.52059302,8278.35516251,1108.25296000,0.00000000,48.21123965,16.35161619,0.00000000,0.00000000,0.00000000,348.86727663,False,0.00000000,0.00000000,984.25196850,348.86727663
701.00000000,D455,330.00000000,701.00000000,5419.72383266,5441.67405983,102.36861000,0.00000000,48.18807683,16.41961238,0.00000000,0.00000000,0.00000000,11.44026415,False,0.00000000,0.00000000,984.25196850,11.44026415
701.50000000,D310,222.00000000,701.50000000,6532.87151907,6639.59557207,617.84251000,0.00000000,48.21318232,16.37369377,0.00000000,0.00000000,0.00000000,128.92819141,False,0.00000000,0.00000000,984.25196850,128.92819141
703.00000000,D224,159.00000000,703.00000000,5329.37158120,5480.27528026,706.36861000,0.00000000,48.23680724,16.31739442,0.00000000,0.00000000,0.00000000,185.56683135,False,0.00000000,0.00000000,984.25196850,185.56683135
703.50000000,D295,225.00000000,703.50000000,6330.47061180,6431.57489636,388.11861000,0.00000000,48.14438422,16.32252607,0.00000000,0.00000000,0.00000000,189.04734871,False,0.00000000,0.00000000,984.25196850,189.04734871
707.00000000,D147,102.00000000,707.00000000,7472.95259495,7748.37313563,1303.60298000,0.00000000,48.20423731,16.35232758,0.00000000,0.00000000,0.00000000,271.47025763,False,0.00000000,0.00000000,984.25196850,271.47025763
709.00000000,D600,424.00000000,709.00000000,3670.69908757,3862.07052695,643.73462000,0.00000000,48.19207459,16.39447810,0.00000000,0.00000000,0.00000000,306.96924706,False,0.00000000,0.00000000,984.25196850,306.96924706
