# #######################################################
# CONF LOG
# Conflict Statistics
# #######################################################
# 
# Parameters [Units]:
# Simulation time [s], ACID1 [-],ACID2 [-],LAT1 [deg],LON1 [deg],ALT1 [ft],LAT2 [deg],LON2 [deg],ALT2 [ft],CPALAT [lat],CPALON [lon]
# 
# simt
340.50000000,D101,D167,48.16201471,16.34277340,27.43200000,48.16257869,16.34182022,27.43200000,48.16201248,16.34279545
341.50000000,D396,D225,48.19855820,16.36780347,64.80810000,48.19814428,16.36767168,118.87200000,48.19864824,16.36783424
342.50000000,D207,D304,48.18164673,16.36094547,27.43200000,48.18180699,16.36138103,84.54139000,48.18165140,16.36095839
347.50000000,D185,D343,48.19688777,16.41113943,27.43200000,48.19624130,16.40983895,27.43200000,48.19688341,16.41113083
348.00000000,D452,D355,48.23638796,16.36268730,18.28800000,48.23761536,16.36327853,9.14400000,48.23640919,16.36295710
350.00000000,D159,D40,48.20191148,16.40191097,66.32139000,48.20200289,16.40146587,9.14400000,48.20191160,16.40191038
350.00000000,D228,D164,48.18979866,16.31159834,27.43200000,48.18967744,16.31035189,27.43200000,48.18980446,16.31174026
350.50000000,D396,D205,48.19938026,16.36814573,91.44000000,48.19864641,16.36783336,41.69461000,48.19961273,16.36828096
351.00000000,D391,D309,48.20426763,16.34811466,27.43200000,48.20428679,16.34737201,34.91865000,48.20426764,16.34811457
351.50000000,D283,D34,48.21440480,16.34557822,56.38939000,48.21472144,16.34562177,9.94410000,48.21426758,16.34555719
353.50000000,D417,D115,48.20297214,16.38148720,27.43200000,48.20214952,16.37914524,64.00800000,48.20275449,16.38119580
354.00000000,D84,D371,48.21196500,16.42877515,36.57600000,48.21193641,16.42808078,36.57600000,48.21192607,16.42877828
354.00000000,D318,D303,48.22921343,16.34315484,36.57600000,48.22885619,16.34325383,36.57600000,48.22886151,16.34324044
355.50000000,D262,D323,48.21957216,16.36076154,9.14400000,48.21943589,16.36082841,56.38939000,48.21954721,16.36077247
357.00000000,D197,D121,48.18470285,16.32487732,107.41461000,48.18491714,16.32418699,137.16000000,48.18471022,16.32485365
357.50000000,D290,D316,48.17977930,16.37964944,27.43200000,48.18058946,16.37948449,27.43200000,48.17984089,16.37963482
357.50000000,D384,D331,48.18874695,16.41517790,9.14400000,48.18955523,16.41531690,9.14400000,48.18874695,16.41517790
359.50000000,D81,D267,48.20112737,16.40549664,66.32139000,48.20115067,16.40542786,9.14400000,48.20112746,16.40549639
360.00000000,D396,D205,48.20023652,16.36857176,118.87200000,48.19990761,16.36841349,69.12661000,48.20023657,16.36857178
360.50000000,D145,D252,48.19074419,16.34540828,18.28800000,48.19062494,16.34472934,18.28800000,48.19045498,16.34568316
361.00000000,D223,D316,48.18127586,16.37715030,27.43200000,48.18091008,16.37941630,27.43200000,48.18130713,16.37768614
361.50000000,D377,D249,48.19406639,16.34991741,67.17739000,48.19541223,16.35123379,27.43200000,48.19429959,16.35013692
361.50000000,D359,D377,48.19540943,16.35123135,18.45945000,48.19406639,16.34991741,67.17739000,48.19521268,16.35151987
361.50000000,D129,D109,48.18798152,16.40071026,36.57600000,48.19019393,16.40063440,27.43200000,48.18810263,16.40056926
362.00000000,D414,D163,48.21065153,16.36071858,14.26261000,48.21083585,16.36077293,89.66835000,48.21065152,16.36071858
362.50000000,D296,D208,48.21984483,16.42839363,36.57600000,48.21905271,16.42860827,36.57600000,48.21974872,16.42839929
363.00000000,D12,D180,48.20939690,16.42724488,91.44000000,48.20906855,16.42771071,91.44000000,48.20939880,16.42724220
363.00000000,D163,D496,48.21070161,16.36073335,86.32139000,48.20964198,16.36056161,18.28800000,48.21039077,16.36064172
364.50000000,D302,D32,48.18926074,16.32972155,25.77465000,48.19095703,16.33121120,9.14400000,48.18927443,16.32986792
365.00000000,D218,D391,48.20430605,16.34508212,77.17739000,48.20429607,16.34641208,27.43200000,48.20430605,16.34508194
365.00000000,D218,D309,48.20430605,16.34508212,77.17739000,48.20430346,16.34542744,34.91865000,48.20430605,16.34508211
365.50000000,D163,D496,48.21036615,16.36063446,73.82139000,48.20961489,16.36040940,18.28800000,48.21026964,16.36060601
365.50000000,D290,D223,48.18080934,16.37944101,54.86400000,48.18131974,16.37803897,42.30061000,48.18104368,16.37939466
366.00000000,D218,D391,48.20430631,16.34504719,73.15200000,48.20429688,16.34630396,27.43200000,48.20430631,16.34504704
366.50000000,D391,D309,48.20429740,16.34623581,27.43200000,48.20430456,16.34528127,34.91865000,48.20429740,16.34623566
367.00000000,D253,D289,48.20822435,16.36650345,77.17739000,48.20933202,16.36596567,27.43200000,48.20810765,16.36653702
367.50000000,D177,D391,48.20427693,16.34775442,27.43200000,48.20429828,16.34611867,27.43200000,48.20427862,16.34768878
368.00000000,D145,D252,48.19088607,16.34638887,27.43200000,48.19076181,16.34578563,27.43200000,48.19099854,16.34672267
368.50000000,D457,D176,48.21638828,16.34287074,9.14400000,48.21680872,16.34307787,58.88939000,48.21638941,16.34287129
369.00000000,D140,D284,48.21996513,16.41344461,36.57600000,48.21902373,16.41394542,36.57600000,48.21993407,16.41346097
369.50000000,D349,D266,48.25522013,16.33169779,18.28800000,48.25517342,16.33289715,18.28800000,48.25523294,16.33183477
369.50000000,D386,D459,48.21201364,16.28722648,36.57600000,48.21181621,16.28611829,36.57600000,48.21185396,16.28729220
370.50000000,D217,D147,48.19938735,16.39333848,117.04139000,48.19928017,16.39285463,14.26261000,48.19930892,16.39304472
371.00000000,D403,D339,48.19555071,16.41360175,9.14400000,48.19500256,16.41447654,66.32139000,48.19554927,16.41360402
371.00000000,D205,D233,48.20098190,16.36893176,91.37661000,48.20212144,16.36706347,91.44000000,48.20098278,16.36893219
371.50000000,D385,D422,48.19532483,16.28398493,27.43200000,48.19540744,16.28278188,27.43200000,48.19532216,16.28401464
371.50000000,D325,D470,48.20712516,16.35970674,73.15200000,48.20651466,16.35867755,25.90661000,48.20680046,16.35967866
372.00000000,D495,D489,48.23617644,16.42786199,36.57600000,48.23581561,16.42830304,36.57600000,48.23590052,16.42787402
372.50000000,D370,D174,48.19425705,16.35394989,84.60939000,48.19447508,16.35392969,27.43200000,48.19423991,16.35395069
373.50000000,D217,D172,48.19925592,16.39276383,109.72800000,48.19940457,16.39338074,62.48261000,48.19922846,16.39228474
373.50000000,D485,D480,48.21994816,16.37652544,52.55061000,48.21959390,16.37667878,82.29600000,48.21972150,16.37665695
374.00000000,D303,D466,48.22744269,16.34239289,9.14400000,48.22729599,16.34178737,24.46020000,48.22743068,16.34238789
374.00000000,D210,D335,48.20205985,16.36244259,19.26261000,48.20167441,16.36040328,54.86400000,48.20224041,16.36212162
374.00000000,D197,D121,48.18560668,16.32193255,82.29600000,48.18559983,16.32195487,122.04139000,48.18560668,16.32193255
375.00000000,D430,D117,48.21413505,16.37583206,9.14400000,48.21200714,16.37728107,14.20739000,48.21386086,16.37588300
375.00000000,D470,D72,48.20672552,16.35904469,27.22245000,48.20696473,16.35973019,18.28800000,48.20695103,16.35943733
375.50000000,D470,D496,48.20675231,16.35909133,26.70810000,48.20843772,16.36006883,9.14400000,48.20682491,16.35921774
375.50000000,D225,D285,48.20233035,16.36974449,128.01600000,48.20252090,16.36889346,134.18820000,48.20232975,16.36974703
375.50000000,D309,D391,48.20428977,16.34497982,34.91865000,48.20430117,16.34573360,27.42819000,48.20397681,16.34498766
377.00000000,D194,D226,48.20402597,16.34009882,58.88939000,48.20432547,16.34004528,9.14400000,48.20402599,16.34009881
377.50000000,D384,D383,48.19137747,16.41563028,82.29600000,48.19267277,16.41585305,82.29600000,48.19137747,16.41563028
377.50000000,D145,D219,48.19150232,16.34791884,27.43200000,48.19210664,16.34848489,58.88939000,48.19174079,16.34812368
378.50000000,D205,D285,48.20164635,16.36925081,91.12515000,48.20242556,16.36931552,123.47694000,48.20194867,16.36939410
379.50000000,D177,D309,48.20430293,16.34549860,51.89220000,48.20413742,16.34498364,34.91865000,48.20430579,16.34511723
380.50000000,D214,D205,48.20193396,16.36938709,10.91565000,48.20190331,16.36937260,86.00800000,48.20193411,16.36938716
380.50000000,D387,D250,48.20422143,16.35101301,25.90661000,48.20422705,16.35147019,54.86400000,48.20422134,16.35100049
381.00000000,D225,D285,48.20220371,16.37028584,128.01600000,48.20234291,16.36968104,123.47313000,48.20220343,16.37028704
381.00000000,D145,D219,48.19188824,16.34825033,27.43200000,48.19230914,16.34859182,49.13939000,48.19200855,16.34835367
381.00000000,D457,D176,48.21693684,16.34387674,27.43200000,48.21681072,16.34447360,55.07355000,48.21683965,16.34432712
383.00000000,D373,D305,48.14767442,16.34841420,9.14400000,48.14842515,16.34862074,9.14400000,48.14787382,16.34858141
383.50000000,D2,D203,48.19645608,16.34270261,27.43200000,48.19644467,16.34424828,14.01261000,48.19653526,16.34315732
384.00000000,D505,D484,48.18320502,16.36514556,9.86861000,48.18307214,16.36477324,27.43200000,48.18320509,16.36514577
386.00000000,D495,D519,48.23485602,16.42791956,36.57600000,48.23563397,16.42788564,36.57600000,48.23485602,16.42791956
386.00000000,D397,D458,48.20418442,16.36338882,9.31545000,48.20479382,16.36258219,9.14400000,48.20418441,16.36338884
386.50000000,D495,D489,48.23480485,16.42792179,36.57600000,48.23447186,16.42834098,36.57600000,48.23455663,16.42793261
387.00000000,D223,D337,48.18235801,16.38145109,27.43200000,48.18279782,16.38246596,27.43200000,48.18236287,16.38146233
388.50000000,D212,D156,48.19180024,16.35717037,10.80135000,48.19049137,16.35962527,10.80135000,48.19176155,16.35728959
388.50000000,D330,D319,48.19392481,16.29877999,18.28800000,48.19393261,16.29954074,27.26055000,48.19392490,16.29891602
389.00000000,D52,D284,48.21791599,16.40879815,27.43200000,48.21797533,16.41237723,27.43200000,48.21791773,16.40917855
390.50000000,D212,D156,48.19172697,16.35739615,10.80516000,48.19061358,16.35950246,10.80516000,48.19171309,16.35743893
390.50000000,D308,D166,48.20998906,16.39663449,66.32139000,48.20987774,16.39671233,9.14400000,48.20998898,16.39663455
390.50000000,D324,D131,48.23111704,16.39810055,14.26261000,48.23142559,16.39784823,45.72000000,48.23113993,16.39807227
390.50000000,D387,D250,48.20423351,16.34957362,54.86400000,48.20423819,16.34934366,82.29600000,48.20423351,16.34957341
390.50000000,D140,D284,48.21815337,16.41271841,102.10939000,48.21791615,16.41219647,29.08935000,48.21803358,16.41252187
391.00000000,D467,D340,48.24746760,16.42113521,27.60345000,48.24781022,16.42189215,36.57600000,48.24741393,16.42136693
391.00000000,D177,D309,48.20387283,16.34498938,45.72000000,48.20327106,16.34500535,18.28800000,48.20387246,16.34498939
391.00000000,D400,D342,48.16513461,16.37815648,34.80435000,48.16503599,16.37878232,18.28800000,48.16505920,16.37843310
391.50000000,D513,D407,48.21321596,16.37169804,9.14400000,48.21320115,16.37175071,42.59580000,48.21321596,16.37169803
392.00000000,D212,D156,48.19167702,16.35755007,12.57300000,48.19068243,16.35943326,12.57300000,48.19167374,16.35756019
392.00000000,D403,D339,48.19356217,16.41673233,18.28800000,48.19372062,16.41648509,86.32139000,48.19355491,16.41674376
392.00000000,D17,D417,48.19898028,16.37771152,25.77465000,48.19931280,16.37626411,18.28800000,48.19898220,16.37750006
392.00000000,D290,D316,48.18313882,16.37701043,74.67739000,48.18325073,16.37689290,18.28800000,48.18313891,16.37701034
393.50000000,D117,D367,48.21134137,16.37577618,26.70810000,48.21053312,16.37335597,9.14400000,48.21126661,16.37571285
394.00000000,D212,D156,48.19162079,16.35772334,12.57681000,48.19075948,16.35935583,12.57681000,48.19161717,16.35773451
394.00000000,D309,D391,48.20300151,16.34501211,13.41939000,48.20377340,16.34497114,9.14400000,48.20298211,16.34501259
394.00000000,D140,D284,48.21789158,16.41218289,84.60939000,48.21771985,16.41182351,29.08935000,48.21779460,16.41183403
395.00000000,D384,D456,48.19308017,16.41524607,73.15200000,48.19354267,16.41446759,64.00800000,48.19308053,16.41524546
395.50000000,D212,D156,48.19158865,16.35782238,14.34465000,48.19081724,16.35929779,14.34465000,48.19156159,16.35790578
395.50000000,D371,D84,48.20825768,16.42904518,36.57600000,48.20869534,16.42903773,36.57600000,48.20805359,16.42909868
395.50000000,D397,D458,48.20377891,16.36394503,14.43406000,48.20422086,16.36334059,36.57600000,48.20374613,16.36399253
396.00000000,D303,D466,48.22541463,16.34209302,9.14400000,48.22553498,16.34210931,34.80435000,48.22541462,16.34209301
396.00000000,D309,D391,48.20280976,16.34501691,13.41939000,48.20351421,16.34498332,9.14400000,48.20278369,16.34501757
396.00000000,D456,D384,48.19360451,16.41436378,64.00800000,48.19316734,16.41509954,72.94245000,48.19360504,16.41436290
396.00000000,D217,D147,48.19906680,16.38798385,84.54139000,48.19906329,16.38748392,27.43200000,48.19906657,16.38795005
396.50000000,D84,D116,48.20862309,16.42904353,36.57600000,48.20920908,16.42903704,36.57600000,48.20860463,16.42904501
397.00000000,D129,D536,48.19108970,16.39631018,36.40455000,48.19272767,16.39592175,19.01190000,48.19130771,16.39592002
397.00000000,D173,D107,48.20377292,16.38419286,25.77465000,48.20526672,16.38300721,37.49539000,48.20403917,16.38419432
398.00000000,D391,D309,48.20326627,16.34499496,9.14400000,48.20261812,16.34501555,13.41939000,48.20318374,16.34499884
398.00000000,D513,D407,48.21344965,16.37086606,10.80135000,48.21355419,16.37049389,31.70739000,48.21344966,16.37086606
398.50000000,D173,D107,48.20393079,16.38419373,25.77465000,48.20513051,16.38315379,37.35588000,48.20427981,16.38419564
399.00000000,D380,D193,48.22172911,16.35927194,9.14400000,48.21977808,16.36197567,33.45180000,48.22166147,16.35933658
399.50000000,D84,D371,48.20853380,16.42905070,36.57600000,48.20813156,16.42905237,36.57600000,48.20823292,16.42907486
399.50000000,D217,D147,48.19906556,16.38723957,67.04139000,48.19907473,16.38673789,27.43200000,48.19906596,16.38721739
400.00000000,D391,D309,48.20302956,16.34500608,9.14400000,48.20242650,16.34501326,13.41939000,48.20293006,16.34501075
400.00000000,D513,D407,48.21350232,16.37067858,10.80135000,48.21362145,16.37025443,31.70739000,48.21350232,16.37067857
401.00000000,D508,D458,48.20251756,16.36349674,27.43200000,48.20390786,16.36375817,36.36645000,48.20269913,16.36365139
401.50000000,D384,D456,48.19358090,16.41440440,64.00800000,48.19394468,16.41379280,64.00800000,48.19358208,16.41440242
402.00000000,D140,D284,48.21727620,16.41109287,73.15200000,48.21739675,16.41128993,29.08935000,48.21727207,16.41108597
402.50000000,D391,D309,48.20274420,16.34501728,9.14400000,48.20218696,16.34501040,13.41939000,48.20274388,16.34501728
402.50000000,D134,D12,48.21143051,16.42436288,88.31580000,48.21213571,16.42336339,18.28800000,48.21143052,16.42436286
403.00000000,D540,D492,48.19524204,16.27764861,27.43200000,48.19482370,16.27866574,27.43200000,48.19519275,16.27785023
403.50000000,D335,D72,48.20364553,16.36322586,49.74539000,48.20462098,16.36281097,9.14400000,48.20373953,16.36338490
404.00000000,D217,D147,48.19908271,16.38629725,44.54139000,48.19910115,16.38579103,27.43200000,48.19909153,16.38581218
404.00000000,D403,D264,48.19250063,16.41669510,45.72000000,48.19033691,16.41665187,73.15200000,48.19249446,16.41669339
404.50000000,D391,D309,48.20252375,16.34501460,9.14400000,48.20199534,16.34500811,13.41939000,48.20252330,16.34501459
405.00000000,D108,D430,48.21121442,16.37566987,77.17739000,48.21154462,16.37595116,50.05061000,48.21121434,16.37566981
405.50000000,D81,D345,48.20300276,16.39749829,65.53339000,48.20249897,16.39423975,9.14400000,48.20273292,16.39720471
407.00000000,D391,D309,48.20225742,16.34501135,9.14400000,48.20175576,16.34500848,13.41939000,48.20220651,16.34501073
408.00000000,D562,D323,48.21448823,16.35829851,18.28800000,48.21615772,16.35976739,18.28800000,48.21463356,16.35837820
408.00000000,D225,D285,48.20175056,16.37472879,42.04139000,48.20164397,16.37431833,0.46608000,48.20183915,16.37505848
408.00000000,D491,D393,48.18950523,16.36563889,27.43200000,48.19008478,16.36616051,73.15200000,48.18965562,16.36580150
408.00000000,D529,D289,48.20438956,16.36906454,18.28800000,48.20542541,16.36807313,9.14400000,48.20420390,16.36890015
408.50000000,D508,D72,48.20312729,16.36396769,27.43200000,48.20410039,16.36350004,9.86790000,48.20314786,16.36398144
409.00000000,D391,D309,48.20204500,16.34500876,9.14400000,48.20156404,16.34501041,13.41939000,48.20199308,16.34500813
409.50000000,D384,D456,48.19408559,16.41350530,64.00800000,48.19441703,16.41296031,64.00800000,48.19427178,16.41308067
410.50000000,D253,D567,48.20438242,16.36884311,73.15200000,48.20505654,16.36965016,27.43200000,48.20409158,16.36900047
411.00000000,D2,D203,48.19693181,16.34522126,27.43200000,48.19683342,16.34475681,14.81271000,48.19693184,16.34522143
411.00000000,D319,D202,48.19444989,16.29957214,27.26055000,48.19403699,16.29955283,28.95739000,48.19444994,16.29957214
411.00000000,D309,D391,48.20137232,16.34501234,13.41939000,48.20183356,16.34500619,9.14400000,48.20131851,16.34501288
411.00000000,D510,D409,48.19915679,16.40971837,66.32139000,48.19940425,16.40953939,9.14400000,48.19915206,16.40972178
411.50000000,D214,D285,48.20162169,16.37422746,54.86400000,48.20172931,16.37464967,6.21801000,48.20162269,16.37423121
412.50000000,D473,D423,48.20074868,16.36181521,27.43200000,48.20148965,16.36350093,29.20739000,48.20081304,16.36187674
413.00000000,D529,D567,48.20427880,16.36881053,18.28800000,48.20485834,16.36947950,27.22245000,48.20422780,16.36878414
413.50000000,D289,D567,48.20498445,16.36851807,9.14400000,48.20482334,16.36944852,26.70810000,48.20491883,16.36855350
414.00000000,D391,D309,48.20153245,16.34501077,9.14400000,48.20108473,16.34501523,13.41939000,48.20153236,16.34501077
416.00000000,D319,D202,48.19463993,16.29959839,27.26436000,48.19430514,16.29956533,18.45945000,48.19474670,16.29962159
416.00000000,D172,D217,48.19916429,16.38441587,89.60939000,48.19915974,16.38390566,4.61861000,48.19916220,16.38411513
416.00000000,D248,D467,48.24393276,16.42233791,36.57600000,48.24453081,16.42177160,36.57600000,48.24363519,16.42238288
416.50000000,D522,D343,48.18780391,16.40091921,9.14400000,48.19021697,16.40066473,32.24539000,48.18787049,16.40084129
416.50000000,D330,D202,48.19489112,16.29965283,18.28800000,48.19433662,16.29956680,18.46326000,48.19505310,16.29968818
417.00000000,D320,D463,48.23722304,16.35750985,9.14400000,48.23607245,16.35628936,49.74539000,48.23711516,16.35743912
417.00000000,D315,D448,48.24037847,16.33706275,36.57600000,48.24052530,16.33760507,36.57600000,48.24036061,16.33707218
417.00000000,D309,D391,48.20079726,16.34501812,13.41939000,48.20122980,16.34501380,9.14400000,48.20079717,16.34501812
